,tweet_id,timestamp,expanded_urls,rating_numerator,rating_denominator,name,stage,breed,retweet_count,favorite_count
1289,708149363256774660,2016-03-11 04:35:39,https://twitter.com/dog_rates/status/708149363256774660/photo/1,10.0,10,Jebberson,,chow,1727,4672
1290,708130923141795840,2016-03-11 03:22:23,https://twitter.com/dog_rates/status/708130923141795840/photo/1,11.0,10,None,,chow,943,3707
1291,708119489313951744,2016-03-11 02:36:57,https://twitter.com/dog_rates/status/708119489313951744/photo/1,9.0,10,Cooper,,chow,1102,2937
1292,708109389455101952,2016-03-11 01:56:49,https://twitter.com/dog_rates/status/708109389455101952/photo/1,10.0,10,Remington,,chow,610,2124
1293,708026248782585858,2016-03-10 20:26:26,https://twitter.com/dog_rates/status/708026248782585858/video/1,13.0,10,None,,chow,2166,4799
1294,707995814724026368,2016-03-10 18:25:30,https://twitter.com/dog_rates/status/707995814724026368/photo/1,12.0,10,Farfle,,chow,1273,3385
1296,707969809498152960,2016-03-10 16:42:10,https://twitter.com/dog_rates/status/707969809498152960/photo/1,11.0,10,Rufus,,chow,1097,2941
1297,707776935007539200,2016-03-10 03:55:45,https://twitter.com/dog_rates/status/707776935007539200/photo/1,11.0,10,Sadie,,chow,1079,3593
1298,707741517457260545,2016-03-10 01:35:01,https://twitter.com/dog_rates/status/707741517457260545/photo/1,10.0,10,None,,chow,696,2718
1300,707693576495472641,2016-03-09 22:24:31,https://twitter.com/dog_rates/status/707693576495472641/photo/1,7.0,10,Jiminus,,chow,1133,3765
1302,707610948723478529,2016-03-09 16:56:11,https://twitter.com/dog_rates/status/707610948723478529/photo/1,12.0,10,Harper,,chow,7236,18557
1303,707420581654872064,2016-03-09 04:19:44,https://twitter.com/dog_rates/status/707420581654872064/photo/1,4.0,10,Keurig,,chow,789,2499
1304,707411934438625280,2016-03-09 03:45:22,https://twitter.com/dog_rates/status/707411934438625280/photo/1,11.0,10,None,pupper,chow,673,2486
1305,707387676719185920,2016-03-09 02:08:59,https://twitter.com/dog_rates/status/707387676719185920/photo/1,10.0,10,Clarkus,,chow,1490,3835
1306,707377100785885184,2016-03-09 01:26:57,"https://twitter.com/dog_rates/status/707377100785885184/photo/1,https://twitter.com/dog_rates/status/707377100785885184/photo/1",9.0,10,None,,chow,1214,3603
1307,707315916783140866,2016-03-08 21:23:50,"https://twitter.com/dog_rates/status/707315916783140866/photo/1,https://twitter.com/dog_rates/status/707315916783140866/photo/1",10.0,10,Finnegus,pupper,chow,727,2698
1308,707297311098011648,2016-03-08 20:09:54,"https://twitter.com/dog_rates/status/707297311098011648/photo/1,https://twitter.com/dog_rates/status/707297311098011648/photo/1",10.0,10,Cassie,,chow,903,3022
1309,707059547140169728,2016-03-08 04:25:07,"https://twitter.com/dog_rates/status/707059547140169728/photo/1,https://twitter.com/dog_rates/status/707059547140169728/photo/1",11.0,10,Cupcake,,chow,759,2796
1310,707038192327901184,2016-03-08 03:00:15,"https://twitter.com/dog_rates/status/707038192327901184/photo/1,https://twitter.com/dog_rates/status/707038192327901184/photo/1",10.0,10,Kathmandu,,chow,900,2404
1311,707021089608753152,2016-03-08 01:52:18,"https://twitter.com/dog_rates/status/707021089608753152/photo/1,https://twitter.com/dog_rates/status/707021089608753152/photo/1",12.0,10,Tucker,,chow,1540,4433
1312,707014260413456384,2016-03-08 01:25:10,https://twitter.com/dog_rates/status/707014260413456384/photo/1,11.0,10,Ellie,,chow,664,2502
1314,706901761596989440,2016-03-07 17:58:08,https://twitter.com/dog_rates/status/706901761596989440/photo/1,3.0,10,Elliot,,chow,680,2264
1315,706681918348251136,2016-03-07 03:24:33,"https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1",12.0,10,Katie,,chow,1103,3627
1316,706644897839910912,2016-03-07 00:57:27,https://twitter.com/dog_rates/status/706644897839910912/video/1,9.0,10,Shadow,,chow,1224,2814
1317,706593038911545345,2016-03-06 21:31:22,https://twitter.com/dog_rates/status/706593038911545345/photo/1,10.0,10,None,,chow,718,2363
1318,706538006853918722,2016-03-06 17:52:42,https://twitter.com/dog_rates/status/706538006853918722/photo/1,11.0,10,Oliver,,chow,1580,3778
1319,706516534877929472,2016-03-06 16:27:23,https://twitter.com/dog_rates/status/706516534877929472/photo/1,12.0,10,None,,chow,1150,3404
1320,706346369204748288,2016-03-06 05:11:12,"https://twitter.com/dog_rates/status/706346369204748288/photo/1,https://twitter.com/dog_rates/status/706346369204748288/photo/1",12.0,10,Koda,,chow,1035,3768
1321,706310011488698368,2016-03-06 02:46:44,"https://twitter.com/dog_rates/status/706310011488698368/photo/1,https://twitter.com/dog_rates/status/706310011488698368/photo/1",12.0,10,None,pupper,chow,9034,23443
1322,706291001778950144,2016-03-06 01:31:11,"https://twitter.com/dog_rates/status/706291001778950144/photo/1,https://twitter.com/dog_rates/status/706291001778950144/photo/1",11.0,10,None,,chow,522,1861
1323,706265994973601792,2016-03-05 23:51:49,https://twitter.com/dog_rates/status/706265994973601792/photo/1,11.0,10,Kara,,chow,1030,2979
1325,706166467411222528,2016-03-05 17:16:20,https://twitter.com/dog_rates/status/706166467411222528/photo/1,7.0,10,Dexter,,chow,1819,5636
1327,705975130514706432,2016-03-05 04:36:02,"https://twitter.com/dog_rates/status/705975130514706432/photo/1,https://twitter.com/dog_rates/status/705975130514706432/photo/1",10.0,10,Adele,pupper,chow,842,3397
1328,705970349788291072,2016-03-05 04:17:02,https://twitter.com/dog_rates/status/705970349788291072/photo/1,12.0,10,Lucy,,chow,1008,3440
1329,705898680587526145,2016-03-04 23:32:15,"https://twitter.com/dog_rates/status/705898680587526145/photo/1,https://twitter.com/dog_rates/status/705898680587526145/photo/1",10.0,10,Max,,chow,643,2597
1330,705786532653883392,2016-03-04 16:06:36,https://twitter.com/dog_rates/status/705786532653883392/photo/1,11.0,10,None,pupper,chow,596,2132
1331,705591895322394625,2016-03-04 03:13:11,https://twitter.com/dog_rates/status/705591895322394625/photo/1,11.0,10,None,,chow,1308,3475
1332,705475953783398401,2016-03-03 19:32:29,"https://twitter.com/dog_rates/status/705475953783398401/photo/1,https://twitter.com/dog_rates/status/705475953783398401/photo/1",12.0,10,Zara,,chow,1045,3231
1333,705442520700944385,2016-03-03 17:19:38,https://twitter.com/dog_rates/status/705442520700944385/photo/1,12.0,10,Cooper,,chow,1859,4877
1334,705428427625635840,2016-03-03 16:23:38,https://twitter.com/dog_rates/status/705428427625635840/photo/1,11.0,10,Ambrose,pupper,chow,1931,4188
1335,705239209544720384,2016-03-03 03:51:44,https://twitter.com/dog_rates/status/705239209544720384/photo/1,11.0,10,Jimothy,,chow,854,3290
1336,705223444686888960,2016-03-03 02:49:06,https://twitter.com/dog_rates/status/705223444686888960/photo/1,9.0,10,Bode,,chow,900,2829
1337,705102439679201280,2016-03-02 18:48:16,https://twitter.com/dog_rates/status/705102439679201280/photo/1,10.0,10,Terrenth,,chow,585,2342
1338,705066031337840642,2016-03-02 16:23:36,https://twitter.com/dog_rates/status/705066031337840642/photo/1,12.0,10,Reese,,chow,683,2378
1339,704871453724954624,2016-03-02 03:30:25,https://twitter.com/dog_rates/status/704871453724954624/photo/1,12.0,10,None,,chow,1245,4585
1340,704859558691414016,2016-03-02 02:43:09,https://twitter.com/dog_rates/status/704859558691414016/photo/1,10.0,10,None,pupper,chow,612,2462
1341,704847917308362754,2016-03-02 01:56:53,https://twitter.com/dog_rates/status/704847917308362754/photo/1,12.0,10,None,,chow,1727,5594
1342,704819833553219584,2016-03-02 00:05:17,https://twitter.com/dog_rates/status/704819833553219584/photo/1,7.0,10,Chesterson,,chow,1136,2906
1343,704761120771465216,2016-03-01 20:11:59,"https://twitter.com/dog_rates/status/704761120771465216/photo/1,https://twitter.com/dog_rates/status/704761120771465216/photo/1",13.0,10,None,pupper,chow,3257,7283
1344,704499785726889984,2016-03-01 02:53:32,https://twitter.com/dog_rates/status/704499785726889984/photo/1,12.0,10,None,,chow,1124,3212
1346,704480331685040129,2016-03-01 01:36:14,https://twitter.com/dog_rates/status/704480331685040129/photo/1,11.0,10,Lucia,,chow,1197,3723
1347,704364645503647744,2016-02-29 17:56:32,"https://twitter.com/dog_rates/status/704364645503647744/photo/1,https://twitter.com/dog_rates/status/704364645503647744/photo/1",12.0,10,Bisquick,,chow,3999,8804
1348,704347321748819968,2016-02-29 16:47:42,https://twitter.com/dog_rates/status/704347321748819968/photo/1,10.0,10,Ralphson,pupper,chow,393,1729
1350,704113298707505153,2016-02-29 01:17:46,"https://twitter.com/dog_rates/status/704113298707505153/photo/1,https://twitter.com/dog_rates/status/704113298707505153/photo/1",8.0,10,Stanley,,chow,629,2031
1351,704054845121142784,2016-02-28 21:25:30,https://twitter.com/dog_rates/status/704054845121142784/photo/1,12.0,10,None,pupper,chow,1028,3201
1352,703774238772166656,2016-02-28 02:50:28,https://twitter.com/dog_rates/status/703774238772166656/photo/1,10.0,10,None,,chow,526,2020
1353,703769065844768768,2016-02-28 02:29:55,"https://twitter.com/dog_rates/status/703769065844768768/photo/1,https://twitter.com/dog_rates/status/703769065844768768/photo/1",10.0,10,None,,chow,1276,3621
1354,703631701117943808,2016-02-27 17:24:05,"https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1",11.0,10,Bella,,chow,772,2853
1355,703611486317502464,2016-02-27 16:03:45,https://twitter.com/dog_rates/status/703611486317502464/photo/1,10.0,10,Scooter,pupper,chow,1709,4229
1356,703425003149250560,2016-02-27 03:42:44,https://twitter.com/dog_rates/status/703425003149250560/photo/1,9.0,10,None,,chow,1559,4162
1357,703407252292673536,2016-02-27 02:32:12,https://twitter.com/dog_rates/status/703407252292673536/photo/1,10.0,10,None,pupper,chow,786,2685
1358,703382836347330562,2016-02-27 00:55:11,"https://twitter.com/dog_rates/status/703382836347330562/photo/1,https://twitter.com/dog_rates/status/703382836347330562/photo/1",12.0,10,Charlie,,chow,1285,3837
1359,703356393781329922,2016-02-26 23:10:06,https://twitter.com/dog_rates/status/703356393781329922/photo/1,9.0,10,Socks,,chow,429,2085
1360,703268521220972544,2016-02-26 17:20:56,https://twitter.com/dog_rates/status/703268521220972544/photo/1,12.0,10,None,pupper,chow,618,2152
1361,703079050210877440,2016-02-26 04:48:02,"https://twitter.com/dog_rates/status/703079050210877440/photo/1,https://twitter.com/dog_rates/status/703079050210877440/photo/1",11.0,10,None,,chow,3494,8064
1362,703041949650034688,2016-02-26 02:20:37,https://twitter.com/dog_rates/status/703041949650034688/photo/1,10.0,10,None,,chow,14198,28996
1363,702932127499816960,2016-02-25 19:04:13,https://twitter.com/dog_rates/status/702932127499816960/photo/1,6.0,10,Chip,,chow,811,2825
1365,702684942141153280,2016-02-25 02:42:00,https://twitter.com/dog_rates/status/702684942141153280/photo/1,11.0,10,Lucy,,chow,1215,3516
1366,702671118226825216,2016-02-25 01:47:04,https://twitter.com/dog_rates/status/702671118226825216/photo/1,10.0,10,Rambo,,chow,634,2398
1367,702598099714314240,2016-02-24 20:56:55,https://twitter.com/dog_rates/status/702598099714314240/photo/1,11.0,10,Sansa,pupper,chow,3712,11332
1368,702539513671897089,2016-02-24 17:04:07,"https://twitter.com/dog_rates/status/702539513671897089/photo/1,https://twitter.com/dog_rates/status/702539513671897089/photo/1,https://twitter.com/dog_rates/status/702539513671897089/photo/1",12.0,10,None,,chow,1091,3134
1370,702321140488925184,2016-02-24 02:36:23,"https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1",12.0,10,None,,chow,1156,3604
1371,702276748847800320,2016-02-23 23:39:59,https://twitter.com/dog_rates/status/702276748847800320/photo/1,11.0,10,None,,chow,860,2706
1372,702217446468493312,2016-02-23 19:44:20,https://twitter.com/dog_rates/status/702217446468493312/photo/1,9.0,10,None,,chow,1526,5268
1373,701981390485725185,2016-02-23 04:06:20,https://twitter.com/dog_rates/status/701981390485725185/photo/1,12.0,10,Fiji,,chow,1106,3755
1374,701952816642965504,2016-02-23 02:12:47,https://twitter.com/dog_rates/status/701952816642965504/photo/1,11.0,10,Rilo,,chow,1149,4167
1375,701889187134500865,2016-02-22 21:59:57,https://twitter.com/dog_rates/status/701889187134500865/photo/1,11.0,10,Bilbo,,chow,1558,3905
1377,701601587219795968,2016-02-22 02:57:08,https://twitter.com/dog_rates/status/701601587219795968/photo/1,10.0,10,Coopson,,chow,523,2299
1378,701570477911896070,2016-02-22 00:53:31,"https://twitter.com/dog_rates/status/701570477911896070/photo/1,https://twitter.com/dog_rates/status/701570477911896070/photo/1",9.0,10,Yoda,,chow,1055,3080
1379,701545186879471618,2016-02-21 23:13:01,https://twitter.com/dog_rates/status/701545186879471618/photo/1,10.0,10,Millie,pupper,chow,680,2902
1380,701214700881756160,2016-02-21 01:19:47,https://twitter.com/dog_rates/status/701214700881756160/photo/1,12.0,10,None,,chow,5812,13475
1381,700890391244103680,2016-02-20 03:51:05,https://twitter.com/dog_rates/status/700890391244103680/photo/1,11.0,10,Chet,,chow,653,2437
1382,700864154249383937,2016-02-20 02:06:50,https://twitter.com/dog_rates/status/700864154249383937/photo/1,12.0,10,None,pupper,chow,685,2828
1383,700847567345688576,2016-02-20 01:00:55,https://twitter.com/dog_rates/status/700847567345688576/photo/1,10.0,10,Crouton,,chow,558,2637
1384,700796979434098688,2016-02-19 21:39:54,https://twitter.com/dog_rates/status/700796979434098688/photo/1,7.0,10,Daniel,,chow,1085,2669
1385,700747788515020802,2016-02-19 18:24:26,https://twitter.com/dog_rates/status/700747788515020802/photo/1,11.0,10,None,,chow,10673,25130
1386,700518061187723268,2016-02-19 03:11:35,https://twitter.com/dog_rates/status/700518061187723268/photo/1,10.0,10,Vincent,,chow,915,2887
1387,700505138482569216,2016-02-19 02:20:14,"https://twitter.com/dog_rates/status/700505138482569216/photo/1,https://twitter.com/dog_rates/status/700505138482569216/photo/1,https://twitter.com/dog_rates/status/700505138482569216/photo/1,https://twitter.com/dog_rates/status/700505138482569216/photo/1",12.0,10,Kaia,,chow,646,2487
1388,700462010979500032,2016-02-18 23:28:52,https://twitter.com/dog_rates/status/700462010979500032/photo/1,6.0,10,Murphy,,chow,2031,4537
1389,700167517596164096,2016-02-18 03:58:39,https://twitter.com/dog_rates/status/700167517596164096/photo/1,10.0,10,Dotsy,,chow,836,2903
1390,700151421916807169,2016-02-18 02:54:41,https://twitter.com/dog_rates/status/700151421916807169/photo/1,11.0,10,None,pupper,chow,754,2450
1391,700143752053182464,2016-02-18 02:24:13,https://twitter.com/dog_rates/status/700143752053182464/photo/1,10.0,10,None,pupper,chow,3129,8282
1392,700062718104104960,2016-02-17 21:02:13,https://twitter.com/dog_rates/status/700062718104104960/photo/1,6.0,10,Eazy,,chow,778,2890
1393,700029284593901568,2016-02-17 18:49:22,https://twitter.com/dog_rates/status/700029284593901568/photo/1,10.0,10,Coops,,chow,661,2262
1394,700002074055016451,2016-02-17 17:01:14,https://twitter.com/dog_rates/status/700002074055016451/photo/1,9.0,10,Thumas,,chow,1529,3627
1395,699801817392291840,2016-02-17 03:45:29,"https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1",11.0,10,Cooper,pupper,chow,1088,3345
1396,699788877217865730,2016-02-17 02:54:04,https://twitter.com/dog_rates/status/699788877217865730/photo/1,12.0,10,Nala,,chow,557,2458
1397,699779630832685056,2016-02-17 02:17:19,"https://twitter.com/dog_rates/status/699779630832685056/photo/1,https://twitter.com/dog_rates/status/699779630832685056/photo/1",10.0,10,None,,chow,1397,3039
1398,699775878809702401,2016-02-17 02:02:25,https://twitter.com/dog_rates/status/699775878809702401/photo/1,11.0,10,Fillup,,chow,690,2150
1399,699691744225525762,2016-02-16 20:28:06,https://twitter.com/dog_rates/status/699691744225525762/photo/1,5.0,10,Dave,,chow,5174,11252
1400,699446877801091073,2016-02-16 04:15:05,"https://twitter.com/dog_rates/status/699446877801091073/photo/1,https://twitter.com/dog_rates/status/699446877801091073/photo/1,https://twitter.com/dog_rates/status/699446877801091073/photo/1",12.0,10,Archie,,chow,2938,6515
1401,699434518667751424,2016-02-16 03:25:58,https://twitter.com/dog_rates/status/699434518667751424/photo/1,12.0,10,None,pupper,chow,577,2384
1402,699423671849451520,2016-02-16 02:42:52,https://twitter.com/dog_rates/status/699423671849451520/photo/1,10.0,10,None,,chow,383,1505
1403,699413908797464576,2016-02-16 02:04:04,https://twitter.com/dog_rates/status/699413908797464576/photo/1,11.0,10,Miley,,chow,688,2258
1404,699370870310113280,2016-02-15 23:13:03,https://twitter.com/dog_rates/status/699370870310113280/photo/1,11.0,10,Calbert,,chow,497,2053
1405,699323444782047232,2016-02-15 20:04:36,https://twitter.com/dog_rates/status/699323444782047232/photo/1,10.0,10,None,,chow,983,3466
1406,699088579889332224,2016-02-15 04:31:20,https://twitter.com/dog_rates/status/699088579889332224/photo/1,3.0,10,Charl,,chow,715,2451
1407,699079609774645248,2016-02-15 03:55:41,"https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1",8.0,10,Reagan,,chow,745,2677
1408,699072405256409088,2016-02-15 03:27:04,https://twitter.com/dog_rates/status/699072405256409088/video/1,12.0,10,None,,chow,1325,3296
1410,699036661657767936,2016-02-15 01:05:02,https://twitter.com/dog_rates/status/699036661657767936/photo/1,13.0,10,None,,chow,1345,2863
1411,698989035503689728,2016-02-14 21:55:47,https://twitter.com/dog_rates/status/698989035503689728/photo/1,13.0,10,Oliver,,chow,1113,3701
1412,698953797952008193,2016-02-14 19:35:46,https://twitter.com/dog_rates/status/698953797952008193/photo/1,11.0,10,CeCe,,chow,1020,2975
1413,698907974262222848,2016-02-14 16:33:40,"https://twitter.com/dog_rates/status/698907974262222848/photo/1,https://twitter.com/dog_rates/status/698907974262222848/photo/1,https://twitter.com/dog_rates/status/698907974262222848/photo/1",10.0,10,None,,chow,699,2787
1414,698710712454139905,2016-02-14 03:29:49,https://twitter.com/dog_rates/status/698710712454139905/photo/1,10.0,10,Cuddles,,chow,774,2710
1415,698703483621523456,2016-02-14 03:01:06,https://twitter.com/dog_rates/status/698703483621523456/photo/1,7.0,10,Rusty,,chow,425,1608
1416,698635131305795584,2016-02-13 22:29:29,https://twitter.com/dog_rates/status/698635131305795584/video/1,12.0,10,None,,chow,388,1400
1417,698549713696649216,2016-02-13 16:50:04,https://twitter.com/dog_rates/status/698549713696649216/photo/1,9.0,10,Claude,,chow,704,2536
1418,698355670425473025,2016-02-13 03:59:01,https://twitter.com/dog_rates/status/698355670425473025/photo/1,10.0,10,Jessiga,,chow,516,2046
1419,698342080612007937,2016-02-13 03:05:01,https://twitter.com/dog_rates/status/698342080612007937/video/1,11.0,10,Maximus,,chow,1074,2485
1420,698262614669991936,2016-02-12 21:49:15,https://twitter.com/dog_rates/status/698262614669991936/photo/1,11.0,10,Franklin,,chow,2268,5214
1421,698195409219559425,2016-02-12 17:22:12,https://twitter.com/dog_rates/status/698195409219559425/photo/1,9.0,10,Beau,,chow,6750,18408
1422,698178924120031232,2016-02-12 16:16:41,https://twitter.com/dog_rates/status/698178924120031232/photo/1,10.0,10,Lily,,chow,830,3084
1423,697995514407682048,2016-02-12 04:07:53,https://twitter.com/dog_rates/status/697995514407682048/photo/1,11.0,10,None,,chow,372,1665
1424,697990423684476929,2016-02-12 03:47:39,"https://twitter.com/dog_rates/status/697990423684476929/photo/1,https://twitter.com/dog_rates/status/697990423684476929/photo/1,https://twitter.com/dog_rates/status/697990423684476929/photo/1",11.0,10,Doug,,chow,1451,3592
1425,697943111201378304,2016-02-12 00:39:39,https://twitter.com/dog_rates/status/697943111201378304/photo/1,10.0,10,Cassie,,chow,776,2638
1426,697881462549430272,2016-02-11 20:34:41,https://twitter.com/dog_rates/status/697881462549430272/photo/1,10.0,10,Carter,,chow,1337,3313
1428,697616773278015490,2016-02-11 03:02:54,"https://twitter.com/dog_rates/status/697616773278015490/photo/1,https://twitter.com/dog_rates/status/697616773278015490/photo/1",11.0,10,None,pupper,chow,1144,3467
1429,697596423848730625,2016-02-11 01:42:02,https://twitter.com/dog_rates/status/697596423848730625/photo/1,11.0,10,None,pupper,chow,1425,3306
1430,697575480820686848,2016-02-11 00:18:49,https://twitter.com/dog_rates/status/697575480820686848/photo/1,8.0,10,Ole,,chow,572,2250
1432,697482927769255936,2016-02-10 18:11:03,https://twitter.com/dog_rates/status/697482927769255936/photo/1,11.0,10,Blipson,,chow,765,2662
1433,697463031882764288,2016-02-10 16:51:59,https://twitter.com/dog_rates/status/697463031882764288/photo/1,11.0,10,None,,chow,1552,3748
1434,697270446429966336,2016-02-10 04:06:43,https://twitter.com/dog_rates/status/697270446429966336/photo/1,10.0,10,Bentley,,chow,2087,5131
1435,697259378236399616,2016-02-10 03:22:44,https://twitter.com/dog_rates/status/697259378236399616/photo/1,8.0,10,None,,chow,1136,3611
1436,697255105972801536,2016-02-10 03:05:46,https://twitter.com/dog_rates/status/697255105972801536/photo/1,10.0,10,Charlie,,chow,1315,3316
1437,697242256848379904,2016-02-10 02:14:42,https://twitter.com/dog_rates/status/697242256848379904/photo/1,10.0,10,Oakley,,chow,751,2753
1438,696900204696625153,2016-02-09 03:35:31,https://twitter.com/dog_rates/status/696900204696625153/photo/1,12.0,10,Rosie,,chow,1156,3492
1439,696894894812565505,2016-02-09 03:14:25,https://twitter.com/dog_rates/status/696894894812565505/photo/1,9.0,10,None,,chow,758,2594
1440,696886256886657024,2016-02-09 02:40:05,https://twitter.com/dog_rates/status/696886256886657024/photo/1,12.0,10,None,,chow,2016,5317
1441,696877980375769088,2016-02-09 02:07:12,https://twitter.com/dog_rates/status/696877980375769088/photo/1,9.0,10,Misty,pupper,chow,802,2689
1442,696754882863349760,2016-02-08 17:58:03,https://twitter.com/dog_rates/status/696754882863349760/photo/1,10.0,10,Reptar,,chow,396,1615
1444,696713835009417216,2016-02-08 15:14:57,https://twitter.com/dog_rates/status/696713835009417216/photo/1,9.0,10,Trevith,pupper,chow,757,2613
1447,696488710901260288,2016-02-08 00:20:23,https://twitter.com/dog_rates/status/696488710901260288/photo/1,12.0,10,None,,chow,1166,2788
1448,696405997980676096,2016-02-07 18:51:43,https://twitter.com/dog_rates/status/696405997980676096/photo/1,7.0,10,Berb,,chow,1284,3531
1450,695816827381944320,2016-02-06 03:50:33,https://twitter.com/dog_rates/status/695816827381944320/photo/1,11.0,10,None,,chow,1320,3287
1451,695794761660297217,2016-02-06 02:22:53,https://twitter.com/dog_rates/status/695794761660297217/photo/1,13.0,10,Wyatt,,chow,880,3490
1452,695767669421768709,2016-02-06 00:35:13,https://twitter.com/dog_rates/status/695767669421768709/photo/1,13.0,10,None,,chow,854,2060
1453,695629776980148225,2016-02-05 15:27:17,"https://twitter.com/dog_rates/status/695629776980148225/photo/1,https://twitter.com/dog_rates/status/695629776980148225/photo/1",8.0,10,Calvin,,chow,2377,5020
1454,695446424020918272,2016-02-05 03:18:42,https://twitter.com/dog_rates/status/695446424020918272/photo/1,12.0,10,None,,chow,2026,4787
1455,695409464418041856,2016-02-05 00:51:51,https://twitter.com/dog_rates/status/695409464418041856/photo/1,10.0,10,Bob,,chow,4017,9460
1456,695314793360662529,2016-02-04 18:35:39,"https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1",10.0,10,Colin,,chow,1675,4004
1457,695095422348574720,2016-02-04 04:03:57,https://twitter.com/dog_rates/status/695095422348574720/photo/1,12.0,10,None,pupper,chow,684,2888
1458,695074328191332352,2016-02-04 02:40:08,https://twitter.com/dog_rates/status/695074328191332352/photo/1,11.0,10,Lorenzo,pupper,chow,1239,3116
1459,695064344191721472,2016-02-04 02:00:27,https://twitter.com/dog_rates/status/695064344191721472/video/1,4.0,10,None,,chow,685,1771
1460,695051054296211456,2016-02-04 01:07:39,"https://twitter.com/dog_rates/status/695051054296211456/photo/1,https://twitter.com/dog_rates/status/695051054296211456/photo/1",6.0,10,Brian,,chow,885,2918
1462,694905863685980160,2016-02-03 15:30:43,https://twitter.com/dog_rates/status/694905863685980160/photo/1,10.0,10,Archie,,chow,1053,3046
1463,694669722378485760,2016-02-02 23:52:22,"https://twitter.com/dog_rates/status/694669722378485760/photo/1,https://twitter.com/dog_rates/status/694669722378485760/photo/1",12.0,10,Phil,,chow,13517,26068
1464,694356675654983680,2016-02-02 03:08:26,https://twitter.com/dog_rates/status/694356675654983680/photo/1,10.0,10,None,pupper,chow,328,1653
1465,694352839993344000,2016-02-02 02:53:12,"https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1",10.0,10,Oliviér,,chow,700,2244
1467,694329668942569472,2016-02-02 01:21:07,https://twitter.com/dog_rates/status/694329668942569472/photo/1,9.0,10,Grady,pupper,chow,569,2203
1468,694206574471057408,2016-02-01 17:11:59,https://twitter.com/dog_rates/status/694206574471057408/photo/1,10.0,10,None,,chow,2297,4582
1469,694183373896572928,2016-02-01 15:39:48,"https://twitter.com/dog_rates/status/694183373896572928/photo/1,https://twitter.com/dog_rates/status/694183373896572928/photo/1",9.0,10,Lola,,chow,1040,3236
1470,694001791655137281,2016-02-01 03:38:15,"https://twitter.com/dog_rates/status/694001791655137281/photo/1,https://twitter.com/dog_rates/status/694001791655137281/photo/1",11.0,10,Chester,,chow,1176,3705
1472,693942351086120961,2016-01-31 23:42:03,https://twitter.com/dog_rates/status/693942351086120961/photo/1,10.0,10,Kobe,,chow,413,1896
1473,693647888581312512,2016-01-31 04:11:58,https://twitter.com/dog_rates/status/693647888581312512/photo/1,7.0,10,None,,chow,673,2961
1475,693642232151285760,2016-01-31 03:49:30,https://twitter.com/dog_rates/status/693642232151285760/photo/1,9.0,10,Freddery,,chow,472,2790
1476,693629975228977152,2016-01-31 03:00:47,"https://twitter.com/dog_rates/status/693629975228977152/photo/1,https://twitter.com/dog_rates/status/693629975228977152/photo/1",12.0,10,None,pupper,chow,894,2685
1477,693622659251335168,2016-01-31 02:31:43,https://twitter.com/dog_rates/status/693622659251335168/photo/1,10.0,10,None,,chow,422,1691
1478,693590843962331137,2016-01-31 00:25:18,https://twitter.com/dog_rates/status/693590843962331137/photo/1,3.0,10,Phil,pupper,chow,2233,5565
1480,693486665285931008,2016-01-30 17:31:20,https://twitter.com/dog_rates/status/693486665285931008/video/1,11.0,10,Lincoln,,chow,698,1941
1481,693280720173801472,2016-01-30 03:52:58,https://twitter.com/dog_rates/status/693280720173801472/photo/1,10.0,10,Sadie,,chow,1403,3669
1483,693262851218264065,2016-01-30 02:41:58,https://twitter.com/dog_rates/status/693262851218264065/photo/1,11.0,10,None,pupper,chow,568,2459
1484,693231807727280129,2016-01-30 00:38:37,https://twitter.com/dog_rates/status/693231807727280129/photo/1,9.0,10,Bodie,,chow,841,3133
